Year, Month,Monthly Anomaly, Monthly Unc.,  Annual Anomaly, Annual Unc,Five-Year Anomaly, Five-Year Unc., Ten-Year Anomaly, Ten-Year Unc.,  Twenty-Year Anomaly, Twenty-year Unc.
1874,4,-0.435,0.222,-0.336,0.129,-0.268,0.097,-0.137,0.083,-0.163,0.065
1874,5,-0.435,0.435,-0.316,0.136,-0.264,0.096,-0.138,0.083,-0.163,0.065
1874,6,-0.507,0.251,-0.304,0.137,-0.27,0.092,-0.14,0.082,-0.165,0.065
1874,7,-0.457,0.166,-0.3,0.133,-0.27,0.085,-0.14,0.081,-0.166,0.065
1874,8,-0.125,0.185,-0.284,0.139,-0.263,0.088,-0.141,0.082,-0.167,0.064
1874,9,-0.174,0.191,-0.267,0.148,-0.254,0.092,-0.141,0.082,-0.168,0.064
1874,10,-0.011,0.288,-0.256,0.14,-0.247,0.089,-0.14,0.081,-0.167,0.064
1874,11,-0.112,0.358,-0.25,0.12,-0.243,0.088,-0.142,0.08,-0.169,0.065
1874,12,-0.055,0.424,-0.231,0.117,-0.243,0.085,-0.147,0.081,-0.168,0.066
1875,1,-0.296,0.238,-0.209,0.123,-0.24,0.085,-0.147,0.079,-0.171,0.065
1875,2,-0.238,0.458,-0.215,0.121,-0.24,0.083,-0.152,0.079,-0.172,0.065
1875,3,-0.363,0.267,-0.221,0.119,-0.233,0.083,-0.158,0.078,-0.175,0.065
1875,4,-0.303,0.235,-0.223,0.107,-0.225,0.084,-0.162,0.078,-0.175,0.066
1875,5,-0.356,0.344,-0.259,0.111,-0.211,0.083,-0.159,0.076,-0.175,0.065
1875,6,-0.285,0.228,-0.285,0.124,-0.205,0.082,-0.162,0.076,-0.176,0.065
1875,7,-0.185,0.25,-0.27,0.123,-0.2,0.081,-0.165,0.076,-0.177,0.066
1875,8,-0.197,0.189,-0.283,0.118,-0.192,0.079,-0.166,0.075,-0.18,0.066
1875,9,-0.25,0.189,-0.266,0.113,-0.173,0.082,-0.167,0.074,-0.181,0.066
1875,10,-0.037,0.309,-0.271,0.129,-0.156,0.079,-0.167,0.073,-0.181,0.066
1875,11,-0.544,0.321,-0.31,0.127,-0.149,0.079,-0.166,0.071,-0.182,0.066
1875,12,-0.365,0.253,-0.305,0.12,-0.143,0.079,-0.163,0.072,-0.182,0.065
1876,1,-0.112,0.409,-0.311,0.112,-0.136,0.079,-0.164,0.073,-0.185,0.066
1876,2,-0.401,0.327,-0.324,0.12,-0.13,0.081,-0.164,0.068,-0.186,0.066
1876,3,-0.16,0.368,-0.33,0.116,-0.123,0.079,-0.164,0.067,-0.187,0.067
1876,4,-0.358,0.23,-0.339,0.11,-0.117,0.078,-0.162,0.066,-0.186,0.067
1876,5,-0.823,0.224,-0.312,0.104,-0.107,0.079,-0.161,0.066,-0.185,0.067
1876,6,-0.234,0.279,-0.33,0.101,-0.102,0.085,-0.163,0.065,-0.186,0.067
1876,7,-0.247,0.167,-0.344,0.104,-0.094,0.084,-0.161,0.064,-0.187,0.067
1876,8,-0.361,0.186,-0.307,0.104,-0.089,0.083,-0.161,0.064,-0.188,0.067
1876,9,-0.323,0.175,-0.279,0.103,-0.077,0.084,-0.16,0.063,-0.19,0.067
1876,10,-0.138,0.191,-0.235,0.087,-0.072,0.084,-0.158,0.062,-0.191,0.067
1876,11,-0.22,0.194,-0.131,0.083,-0.068,0.081,-0.159,0.061,-0.194,0.066
1876,12,-0.583,0.378,-0.119,0.084,-0.063,0.079,-0.159,0.059,-0.195,0.065
1877,1,-0.275,0.354,-0.08,0.087,-0.057,0.079,-0.154,0.058,-0.199,0.065
1877,2,0.042,0.36,-0.041,0.088,-0.061,0.079,-0.152,0.06,-0.198,0.065
1877,3,0.174,0.114,0.004,0.084,-0.062,0.078,-0.153,0.061,-0.199,0.066
1877,4,0.172,0.389,0.025,0.074,-0.062,0.074,-0.153,0.061,-0.2,0.067
1877,5,0.417,0.46,0.058,0.081,-0.063,0.073,-0.154,0.061,-0.2,0.066
1877,6,-0.081,0.232,0.115,0.104,-0.076,0.076,-0.156,0.061,-0.202,0.066
1877,7,0.218,0.217,0.141,0.109,-0.078,0.077,-0.158,0.06,-0.202,0.065
1877,8,0.11,0.2,0.188,0.116,-0.087,0.075,-0.162,0.059,-0.204,0.065
1877,9,0.208,0.192,0.26,0.131,-0.088,0.072,-0.161,0.059,-0.205,0.065
1877,10,0.118,0.191,0.297,0.141,-0.091,0.072,-0.159,0.059,-0.206,0.065
1877,11,0.183,0.313,0.28,0.137,-0.086,0.07,-0.157,0.058,-0.208,0.065
1877,12,0.095,0.346,0.293,0.141,-0.087,0.068,-0.159,0.058,-0.21,0.065
1878,1,0.033,0.245,0.291,0.147,-0.089,0.067,-0.16,0.059,-0.211,0.064
1878,2,0.611,0.316,0.299,0.152,-0.09,0.066,-0.164,0.06,-0.211,0.063
1878,3,1.037,0.265,0.284,0.147,-0.092,0.066,-0.163,0.06,-0.21,0.064
1878,4,0.616,0.178,0.286,0.146,-0.095,0.066,-0.16,0.06,-0.211,0.065
1878,5,0.218,0.282,0.291,0.133,-0.089,0.065,-0.16,0.06,-0.212,0.065
1878,6,0.07,0.284,0.293,0.145,-0.085,0.065,-0.159,0.06,-0.215,0.065
1878,7,0.201,0.208,0.305,0.134,-0.09,0.066,-0.159,0.06,-0.216,0.065
1878,8,0.199,0.216,0.24,0.113,-0.083,0.066,-0.161,0.059,-0.217,0.065
1878,9,0.03,0.195,0.168,0.1,-0.081,0.07,-0.16,0.059,-0.217,0.065
1878,10,0.142,0.166,0.105,0.104,-0.072,0.069,-0.161,0.059,-0.218,0.065
1878,11,0.239,0.217,0.071,0.098,-0.059,0.07,-0.163,0.059,-0.217,0.065
1878,12,0.117,0.427,0.047,0.098,-0.059,0.068,-0.165,0.061,-0.219,0.064
1879,1,0.176,0.185,0.023,0.094,-0.055,0.069,-0.164,0.061,-0.219,0.063
1879,2,-0.159,0.475,-0.023,0.091,-0.049,0.069,-0.161,0.061,-0.218,0.062
1879,3,0.167,0.172,-0.048,0.09,-0.048,0.069,-0.162,0.061,-0.218,0.062
1879,4,-0.142,0.18,-0.058,0.086,-0.049,0.069,-0.164,0.061,-0.215,0.062
1879,5,-0.182,0.261,-0.094,0.09,-0.054,0.07,-0.165,0.061,-0.215,0.062
1879,6,-0.224,0.171,-0.174,0.085,-0.047,0.069,-0.164,0.061,-0.215,0.061
1879,7,-0.086,0.178,-0.224,0.101,-0.038,0.07,-0.164,0.061,-0.216,0.061
1879,8,-0.358,0.184,-0.274,0.104,-0.041,0.068,-0.167,0.061,-0.216,0.061
1879,9,-0.264,0.162,-0.325,0.097,-0.052,0.07,-0.17,0.061,-0.216,0.061
1879,10,0.019,0.274,-0.35,0.09,-0.058,0.073,-0.171,0.062,-0.217,0.061
1879,11,-0.186,0.242,-0.342,0.088,-0.065,0.072,-0.175,0.063,-0.219,0.061
1879,12,-0.843,0.378,-0.351,0.084,-0.068,0.072,-0.178,0.066,-0.219,0.061
1880,1,-0.434,0.241,-0.368,0.087,-0.077,0.072,-0.179,0.066,-0.218,0.059
1880,2,-0.751,0.222,-0.361,0.087,-0.084,0.072,-0.182,0.066,-0.218,0.06
1880,3,-0.449,0.137,-0.371,0.084,-0.088,0.072,-0.184,0.065,-0.221,0.06
1880,4,-0.445,0.2,-0.388,0.076,-0.093,0.072,-0.184,0.065,-0.221,0.061
1880,5,-0.079,0.232,-0.389,0.075,-0.103,0.07,-0.185,0.065,-0.221,0.061
1880,6,-0.33,0.244,-0.331,0.085,-0.113,0.069,-0.186,0.066,-0.222,0.061
1880,7,-0.291,0.192,-0.325,0.09,-0.121,0.067,-0.187,0.066,-0.224,0.061
1880,8,-0.28,0.189,-0.262,0.1,-0.137,0.065,-0.19,0.066,-0.225,0.061
1880,9,-0.382,0.158,-0.228,0.102,-0.153,0.065,-0.191,0.066,-0.226,0.061
1880,10,-0.186,0.227,-0.177,0.098,-0.165,0.065,-0.194,0.064,-0.227,0.06
1880,11,-0.197,0.306,-0.175,0.096,-0.171,0.064,-0.193,0.066,-0.229,0.06
1880,12,-0.147,0.18,-0.166,0.092,-0.175,0.065,-0.193,0.066,-0.228,0.06
1881,1,-0.365,0.322,-0.14,0.094,-0.182,0.063,-0.196,0.066,-0.228,0.06
1881,2,0,0.285,-0.121,0.088,-0.191,0.063,-0.196,0.067,-0.231,0.059
1881,3,-0.034,0.192,-0.11,0.089,-0.197,0.063,-0.197,0.069,-0.232,0.058
1881,4,0.168,0.203,-0.109,0.091,-0.205,0.063,-0.195,0.07,-0.233,0.057
1881,5,-0.053,0.189,-0.137,0.097,-0.219,0.066,-0.19,0.071,-0.233,0.058
1881,6,-0.231,0.212,-0.138,0.098,-0.228,0.064,-0.193,0.07,-0.234,0.057
1881,7,0.029,0.211,-0.088,0.098,-0.235,0.064,-0.193,0.07,-0.235,0.058
1881,8,-0.057,0.179,-0.099,0.09,-0.233,0.064,-0.194,0.07,-0.236,0.058
1881,9,-0.244,0.176,-0.135,0.091,-0.248,0.064,-0.196,0.07,-0.236,0.057
1881,10,-0.172,0.182,-0.165,0.091,-0.255,0.064,-0.199,0.069,-0.236,0.057
1881,11,-0.542,0.166,-0.158,0.087,-0.262,0.067,-0.203,0.07,-0.236,0.056
1881,12,-0.15,0.315,-0.163,0.086,-0.265,0.068,-0.199,0.07,-0.235,0.056
1882,1,0.233,0.215,-0.191,0.082,-0.271,0.069,-0.203,0.072,-0.235,0.056
1882,2,-0.135,0.232,-0.211,0.087,-0.274,0.07,-0.209,0.071,-0.234,0.057
1882,3,-0.471,0.182,-0.198,0.084,-0.278,0.071,-0.212,0.072,-0.233,0.058
1882,4,-0.192,0.142,-0.198,0.08,-0.281,0.072,-0.216,0.075,-0.234,0.058
1882,5,0.034,0.182,-0.188,0.084,-0.288,0.074,-0.223,0.073,-0.236,0.059
1882,6,-0.288,0.15,-0.214,0.088,-0.279,0.078,-0.227,0.073,-0.237,0.058
1882,7,-0.301,0.167,-0.27,0.087,-0.28,0.081,-0.231,0.074,-0.239,0.058
1882,8,-0.304,0.184,-0.29,0.096,-0.277,0.084,-0.236,0.074,-0.241,0.058
1882,9,-0.083,0.187,-0.244,0.101,-0.279,0.085,-0.241,0.073,-0.243,0.058
1882,10,-0.182,0.175,-0.235,0.101,-0.278,0.084,-0.245,0.074,-0.242,0.058
1882,11,-0.417,0.235,-0.254,0.101,-0.283,0.086,-0.249,0.074,-0.242,0.058
1882,12,-0.46,0.217,-0.242,0.105,-0.286,0.087,-0.254,0.075,-0.242,0.058
1883,1,-0.44,0.195,-0.235,0.1,-0.286,0.089,-0.256,0.075,-0.245,0.058
1883,2,-0.378,0.235,-0.239,0.101,-0.289,0.089,-0.264,0.073,-0.248,0.059
1883,3,0.085,0.2,-0.258,0.105,-0.289,0.089,-0.274,0.073,-0.249,0.059
1883,4,-0.088,0.229,-0.273,0.106,-0.293,0.088,-0.281,0.073,-0.247,0.06
1883,5,-0.19,0.155,-0.285,0.111,-0.297,0.091,-0.284,0.073,-0.247,0.06
1883,6,-0.143,0.207,-0.283,0.102,-0.3,0.09,-0.287,0.073,-0.247,0.06
1883,7,-0.223,0.212,-0.266,0.1,-0.302,0.091,-0.291,0.072,-0.246,0.06
1883,8,-0.353,0.163,-0.242,0.1,-0.308,0.091,-0.294,0.072,-0.247,0.06
1883,9,-0.304,0.166,-0.307,0.1,-0.314,0.091,-0.296,0.072,-0.246,0.06
1883,10,-0.361,0.2,-0.348,0.098,-0.319,0.092,-0.298,0.073,-0.246,0.06
1883,11,-0.57,0.228,-0.379,0.101,-0.322,0.092,-0.299,0.074,-0.245,0.059
1883,12,-0.425,0.141,-0.405,0.103,-0.326,0.092,-0.302,0.072,-0.246,0.06
1884,1,-0.246,0.204,-0.424,0.101,-0.332,0.092,-0.303,0.073,-0.246,0.06
1884,2,-0.082,0.242,-0.435,0.107,-0.339,0.092,-0.298,0.073,-0.245,0.06
1884,3,-0.694,0.195,-0.454,0.11,-0.343,0.092,-0.297,0.072,-0.244,0.06
1884,4,-0.588,0.165,-0.437,0.119,-0.348,0.092,-0.293,0.072,-0.243,0.06
1884,5,-0.562,0.19,-0.439,0.117,-0.351,0.092,-0.292,0.073,-0.242,0.06
1884,6,-0.451,0.187,-0.43,0.126,-0.351,0.089,-0.291,0.074,-0.243,0.06
1884,7,-0.451,0.151,-0.453,0.129,-0.368,0.092,-0.291,0.074,-0.242,0.06
1884,8,-0.49,0.226,-0.491,0.135,-0.376,0.092,-0.29,0.074,-0.243,0.06
1884,9,-0.525,0.199,-0.48,0.134,-0.372,0.092,-0.291,0.074,-0.243,0.059
1884,10,-0.165,0.297,-0.462,0.135,-0.374,0.092,-0.295,0.075,-0.244,0.059
1884,11,-0.59,0.244,-0.451,0.133,-0.382,0.092,-0.297,0.074,-0.245,0.059
1884,12,-0.319,0.198,-0.454,0.134,-0.386,0.092,-0.29,0.075,-0.245,0.06
1885,1,-0.513,0.223,-0.441,0.143,-0.385,0.092,-0.288,0.076,-0.245,0.06
1885,2,-0.547,0.259,-0.44,0.142,-0.388,0.093,-0.283,0.076,-0.247,0.06
1885,3,-0.561,0.212,-0.425,0.138,-0.393,0.093,-0.284,0.077,-0.246,0.06
1885,4,-0.373,0.18,-0.449,0.127,-0.397,0.095,-0.281,0.077,-0.245,0.06
1885,5,-0.424,0.196,-0.434,0.127,-0.394,0.096,-0.282,0.078,-0.244,0.06
1885,6,-0.485,0.192,-0.434,0.122,-0.395,0.095,-0.283,0.077,-0.244,0.06
1885,7,-0.301,0.219,-0.435,0.118,-0.391,0.096,-0.284,0.077,-0.244,0.06
1885,8,-0.48,0.207,-0.419,0.117,-0.391,0.094,-0.284,0.077,-0.244,0.059
1885,9,-0.343,0.134,-0.402,0.117,-0.396,0.093,-0.285,0.076,-0.244,0.059
1885,10,-0.458,0.251,-0.383,0.122,-0.397,0.094,-0.286,0.076,-0.245,0.059
1885,11,-0.404,0.346,-0.365,0.123,-0.397,0.095,-0.291,0.076,-0.243,0.059
1885,12,-0.319,0.162,-0.367,0.123,-0.4,0.094,-0.293,0.076,-0.242,0.059
1886,1,-0.523,0.221,-0.369,0.116,-0.399,0.094,-0.292,0.077,-0.242,0.06
1886,2,-0.361,0.325,-0.367,0.11,-0.397,0.093,-0.298,0.076,-0.241,0.06
1886,3,-0.353,0.225,-0.383,0.109,-0.396,0.094,-0.3,0.076,-0.241,0.061
1886,4,-0.139,0.209,-0.383,0.108,-0.391,0.094,-0.304,0.076,-0.241,0.061
1886,5,-0.219,0.185,-0.41,0.105,-0.38,0.092,-0.304,0.075,-0.238,0.061
1886,6,-0.503,0.168,-0.395,0.105,-0.376,0.091,-0.305,0.075,-0.238,0.061
1886,7,-0.331,0.174,-0.416,0.114,-0.371,0.093,-0.309,0.075,-0.237,0.061
1886,8,-0.452,0.165,-0.436,0.102,-0.362,0.091,-0.311,0.075,-0.236,0.061
1886,9,-0.528,0.141,-0.428,0.1,-0.347,0.091,-0.311,0.075,-0.236,0.061
1886,10,-0.469,0.133,-0.443,0.097,-0.332,0.09,-0.313,0.075,-0.235,0.061
1886,11,-0.725,0.128,-0.46,0.087,-0.322,0.089,-0.313,0.075,-0.234,0.061
1886,12,-0.143,0.167,-0.461,0.084,-0.316,0.089,-0.312,0.074,-0.232,0.061
1887,1,-0.767,0.269,-0.456,0.085,-0.311,0.089,-0.315,0.074,-0.231,0.062
1887,2,-0.601,0.275,-0.458,0.09,-0.307,0.089,-0.315,0.074,-0.232,0.061
1887,3,-0.261,0.185,-0.447,0.088,-0.304,0.087,-0.314,0.074,-0.234,0.061
1887,4,-0.32,0.206,-0.442,0.089,-0.308,0.085,-0.315,0.074,-0.234,0.062
1887,5,-0.418,0.208,-0.403,0.091,-0.306,0.083,-0.318,0.074,-0.236,0.062
1887,6,-0.517,0.175,-0.431,0.105,-0.3,0.081,-0.318,0.074,-0.236,0.062
1887,7,-0.271,0.203,-0.383,0.097,-0.296,0.079,-0.32,0.074,-0.237,0.062
1887,8,-0.479,0.211,-0.369,0.099,-0.29,0.075,-0.321,0.073,-0.238,0.062
1887,9,-0.393,0.178,-0.363,0.1,-0.289,0.076,-0.324,0.073,-0.239,0.062
1887,10,-0.407,0.183,-0.351,0.106,-0.284,0.077,-0.324,0.074,-0.24,0.062
1887,11,-0.262,0.21,-0.33,0.112,-0.281,0.076,-0.326,0.074,-0.242,0.062
1887,12,-0.477,0.224,-0.312,0.114,-0.28,0.074,-0.326,0.073,-0.243,0.061
1888,1,-0.195,0.14,-0.305,0.114,-0.281,0.072,-0.329,0.073,-0.244,0.061
1888,2,-0.433,0.203,-0.286,0.111,-0.279,0.071,-0.333,0.072,-0.248,0.06
1888,3,-0.19,0.237,-0.272,0.11,-0.282,0.071,-0.334,0.071,-0.255,0.06
1888,4,-0.171,0.305,-0.241,0.113,-0.278,0.071,-0.334,0.072,-0.259,0.06
1888,5,-0.17,0.18,-0.213,0.112,-0.286,0.07,-0.334,0.072,-0.262,0.06
1888,6,-0.297,0.142,-0.189,0.101,-0.286,0.069,-0.335,0.072,-0.263,0.06
1888,7,-0.181,0.169,-0.167,0.102,-0.281,0.07,-0.334,0.073,-0.265,0.059
1888,8,-0.259,0.159,-0.097,0.102,-0.288,0.069,-0.333,0.072,-0.267,0.059
1888,9,-0.226,0.142,-0.061,0.095,-0.287,0.069,-0.333,0.072,-0.267,0.059
1888,10,-0.035,0.193,-0.019,0.091,-0.289,0.068,-0.33,0.072,-0.269,0.059
1888,11,0.079,0.15,-0.001,0.089,-0.287,0.067,-0.328,0.07,-0.272,0.059
1888,12,-0.184,0.142,0.012,0.088,-0.285,0.067,-0.328,0.07,-0.274,0.058
1889,1,0.058,0.255,0.016,0.092,-0.286,0.068,-0.328,0.069,-0.275,0.058
1889,2,0.418,0.204,0.016,0.096,-0.283,0.068,-0.329,0.068,-0.275,0.058
1889,3,0.239,0.147,0.009,0.095,-0.28,0.068,-0.325,0.068,-0.277,0.058
1889,4,0.327,0.141,-0.025,0.088,-0.277,0.068,-0.322,0.067,-0.276,0.058
1889,5,0.045,0.166,-0.069,0.084,-0.275,0.069,-0.319,0.067,-0.276,0.058
1889,6,-0.135,0.174,-0.053,0.082,-0.274,0.07,-0.321,0.067,-0.277,0.058
1889,7,-0.13,0.161,-0.076,0.073,-0.263,0.068,-0.32,0.067,-0.277,0.058
1889,8,-0.265,0.17,-0.128,0.073,-0.255,0.067,-0.318,0.066,-0.275,0.058
1889,9,-0.305,0.148,-0.189,0.077,-0.256,0.066,-0.316,0.065,-0.275,0.058
1889,10,-0.441,0.147,-0.225,0.082,-0.256,0.066,-0.317,0.065,-0.275,0.058
1889,11,-0.46,0.158,-0.246,0.086,-0.254,0.067,-0.314,0.064,-0.274,0.059
1889,12,0.014,0.126,-0.272,0.086,-0.251,0.067,-0.313,0.063,-0.271,0.059
1890,1,-0.224,0.176,-0.291,0.086,-0.254,0.068,-0.312,0.063,-0.271,0.059
1890,2,-0.2,0.162,-0.297,0.087,-0.253,0.068,-0.311,0.062,-0.267,0.059
1890,3,-0.498,0.27,-0.316,0.081,-0.255,0.068,-0.307,0.062,-0.264,0.059
1890,4,-0.099,0.161,-0.299,0.079,-0.251,0.068,-0.305,0.062,-0.263,0.059
1890,5,-0.207,0.203,-0.334,0.075,-0.258,0.068,-0.304,0.061,-0.263,0.06
1890,6,-0.444,0.225,-0.363,0.078,-0.257,0.067,-0.302,0.061,-0.263,0.06
1890,7,-0.366,0.172,-0.361,0.078,-0.268,0.067,-0.301,0.06,-0.262,0.06
1890,8,-0.332,0.162,-0.409,0.083,-0.274,0.068,-0.298,0.06,-0.261,0.059
1890,9,-0.534,0.138,-0.391,0.078,-0.273,0.067,-0.298,0.06,-0.26,0.059
1890,10,-0.243,0.142,-0.408,0.073,-0.271,0.067,-0.296,0.061,-0.258,0.059
1890,11,-0.869,0.109,-0.397,0.072,-0.272,0.067,-0.293,0.06,-0.258,0.06
1890,12,-0.341,0.203,-0.391,0.078,-0.27,0.067,-0.292,0.06,-0.258,0.06
1891,1,-0.202,0.164,-0.394,0.078,-0.269,0.068,-0.288,0.061,-0.257,0.06
1891,2,-0.767,0.241,-0.39,0.078,-0.269,0.068,-0.285,0.06,-0.257,0.059
1891,3,-0.287,0.231,-0.372,0.08,-0.269,0.068,-0.286,0.06,-0.257,0.059
1891,4,-0.299,0.206,-0.38,0.078,-0.269,0.067,-0.287,0.06,-0.257,0.059
1891,5,-0.077,0.18,-0.354,0.084,-0.276,0.066,-0.286,0.059,-0.258,0.059
1891,6,-0.371,0.142,-0.332,0.091,-0.279,0.066,-0.283,0.059,-0.258,0.059
1891,7,-0.399,0.151,-0.324,0.093,-0.286,0.064,-0.281,0.059,-0.259,0.059
1891,8,-0.29,0.154,-0.272,0.084,-0.296,0.063,-0.278,0.059,-0.259,0.059
1891,9,-0.321,0.151,-0.274,0.082,-0.303,0.063,-0.275,0.059,-0.259,0.059
1891,10,-0.34,0.219,-0.277,0.085,-0.312,0.062,-0.271,0.06,-0.26,0.059
1891,11,-0.551,0.188,-0.297,0.085,-0.317,0.062,-0.266,0.06,-0.259,0.059
1891,12,-0.079,0.203,-0.294,0.086,-0.325,0.063,-0.264,0.06,-0.259,0.059
1892,1,-0.107,0.169,-0.298,0.086,-0.329,0.063,-0.258,0.059,-0.26,0.059
1892,2,-0.141,0.185,-0.309,0.085,-0.329,0.063,-0.255,0.059,-0.258,0.059
1892,3,-0.313,0.131,-0.325,0.085,-0.328,0.063,-0.255,0.059,-0.258,0.059
1892,4,-0.334,0.181,-0.31,0.082,-0.325,0.062,-0.252,0.059,-0.258,0.059
1892,5,-0.315,0.151,-0.319,0.082,-0.322,0.061,-0.249,0.059,-0.259,0.059
1892,6,-0.338,0.14,-0.351,0.083,-0.325,0.062,-0.245,0.059,-0.259,0.059
1892,7,-0.453,0.154,-0.41,0.085,-0.327,0.062,-0.244,0.059,-0.258,0.059
1892,8,-0.418,0.178,-0.463,0.085,-0.333,0.063,-0.24,0.059,-0.259,0.059
1892,9,-0.517,0.143,-0.448,0.084,-0.326,0.062,-0.238,0.059,-0.259,0.059
1892,10,-0.149,0.135,-0.427,0.087,-0.325,0.061,-0.236,0.059,-0.26,0.059
1892,11,-0.67,0.141,-0.417,0.088,-0.327,0.062,-0.235,0.059,-0.261,0.059
1892,12,-0.453,0.226,-0.404,0.09,-0.324,0.062,-0.233,0.058,-0.261,0.059
1893,1,-0.824,0.191,-0.377,0.091,-0.321,0.062,-0.232,0.059,-0.259,0.059
1893,2,-0.776,0.147,-0.365,0.088,-0.318,0.062,-0.231,0.059,-0.258,0.059
1893,3,-0.127,0.217,-0.343,0.087,-0.315,0.062,-0.236,0.059,-0.26,0.059
1893,4,-0.08,0.282,-0.334,0.082,-0.314,0.062,-0.237,0.06,-0.262,0.059
1893,5,-0.204,0.178,-0.302,0.08,-0.301,0.062,-0.239,0.059,-0.263,0.059
1893,6,-0.173,0.143,-0.297,0.081,-0.297,0.062,-0.239,0.059,-0.263,0.059
1893,7,-0.138,0.17,-0.258,0.081,-0.295,0.063,-0.24,0.059,-0.265,0.059
1893,8,-0.266,0.144,-0.206,0.082,-0.283,0.062,-0.24,0.06,-0.266,0.059
1893,9,-0.257,0.134,-0.211,0.081,-0.285,0.062,-0.238,0.059,-0.267,0.059
1893,10,-0.035,0.167,-0.222,0.078,-0.284,0.062,-0.24,0.059,-0.267,0.059
1893,11,-0.287,0.233,-0.23,0.08,-0.286,0.062,-0.244,0.058,-0.267,0.059
1893,12,-0.401,0.162,-0.267,0.082,-0.282,0.061,-0.245,0.059,-0.268,0.059
1894,1,-0.354,0.161,-0.285,0.083,-0.277,0.061,-0.247,0.058,-0.27,0.059
1894,2,-0.151,0.168,-0.282,0.081,-0.274,0.061,-0.252,0.058,-0.272,0.059
1894,3,-0.181,0.269,-0.285,0.08,-0.271,0.061,-0.256,0.058,-0.272,0.059
1894,4,-0.217,0.176,-0.303,0.076,-0.264,0.062,-0.259,0.058,-0.272,0.059
1894,5,-0.294,0.189,-0.302,0.073,-0.257,0.061,-0.26,0.058,-0.272,0.058
1894,6,-0.627,0.123,-0.284,0.075,-0.255,0.06,-0.262,0.057,-0.271,0.058
1894,7,-0.347,0.155,-0.283,0.077,-0.254,0.061,-0.262,0.057,-0.271,0.058
1894,8,-0.235,0.165,-0.314,0.079,-0.255,0.06,-0.26,0.057,-0.272,0.058
1894,9,-0.296,0.164,-0.307,0.079,-0.255,0.06,-0.259,0.058,-0.271,0.058
1894,10,-0.249,0.188,-0.294,0.082,-0.247,0.06,-0.255,0.058,-0.273,0.058
1894,11,-0.271,0.151,-0.292,0.079,-0.243,0.06,-0.251,0.058,-0.271,0.058
1894,12,-0.185,0.143,-0.263,0.078,-0.24,0.059,-0.252,0.058,-0.27,0.058
1895,1,-0.346,0.168,-0.249,0.077,-0.233,0.059,-0.253,0.058,-0.269,0.058
1895,2,-0.523,0.179,-0.246,0.075,-0.228,0.06,-0.251,0.058,-0.269,0.058
1895,3,-0.091,0.131,-0.249,0.076,-0.22,0.06,-0.245,0.058,-0.269,0.058
1895,4,-0.065,0.17,-0.242,0.079,-0.22,0.06,-0.246,0.057,-0.269,0.058
1895,5,-0.271,0.141,-0.228,0.082,-0.212,0.06,-0.244,0.057,-0.269,0.058
1895,6,-0.277,0.164,-0.221,0.078,-0.208,0.059,-0.243,0.058,-0.268,0.058
1895,7,-0.183,0.16,-0.197,0.084,-0.195,0.061,-0.24,0.057,-0.268,0.058
1895,8,-0.197,0.146,-0.161,0.085,-0.188,0.061,-0.238,0.058,-0.267,0.058
1895,9,-0.333,0.132,-0.184,0.081,-0.199,0.061,-0.235,0.058,-0.267,0.058
1895,10,-0.16,0.163,-0.201,0.084,-0.203,0.064,-0.231,0.058,-0.266,0.059
1895,11,-0.103,0.129,-0.192,0.08,-0.207,0.064,-0.225,0.058,-0.266,0.059
1895,12,-0.105,0.115,-0.181,0.079,-0.209,0.063,-0.222,0.059,-0.265,0.059
1896,1,-0.054,0.225,-0.174,0.079,-0.212,0.064,-0.222,0.059,-0.264,0.059
1896,2,-0.095,0.16,-0.167,0.079,-0.211,0.064,-0.217,0.059,-0.264,0.059
1896,3,-0.36,0.181,-0.151,0.079,-0.207,0.063,-0.214,0.059,-0.263,0.059
1896,4,-0.274,0.153,-0.134,0.079,-0.211,0.064,-0.211,0.059,-0.262,0.059
1896,5,-0.169,0.108,-0.135,0.087,-0.213,0.062,-0.211,0.059,-0.262,0.06
1896,6,-0.135,0.148,-0.12,0.089,-0.212,0.063,-0.21,0.059,-0.26,0.06
1896,7,-0.107,0.16,-0.122,0.089,-0.208,0.063,-0.209,0.059,-0.259,0.06
1896,8,-0.107,0.156,-0.13,0.088,-0.209,0.063,-0.207,0.059,-0.258,0.06
1896,9,-0.148,0.141,-0.126,0.082,-0.209,0.064,-0.207,0.059,-0.256,0.06
1896,10,0.054,0.158,-0.092,0.088,-0.207,0.064,-0.207,0.059,-0.255,0.06
1896,11,-0.122,0.267,-0.083,0.087,-0.203,0.063,-0.205,0.059,-0.254,0.06
1896,12,0.082,0.138,-0.084,0.084,-0.2,0.063,-0.205,0.059,-0.253,0.061
1897,1,-0.083,0.152,-0.08,0.082,-0.196,0.063,-0.205,0.059,-0.251,0.061
1897,2,-0.196,0.096,-0.079,0.081,-0.192,0.063,-0.202,0.059,-0.251,0.061
1897,3,-0.302,0.155,-0.07,0.08,-0.19,0.064,-0.201,0.06,-0.251,0.061
1897,4,0.128,0.17,-0.088,0.074,-0.185,0.064,-0.2,0.059,-0.251,0.06
1897,5,-0.058,0.172,-0.091,0.073,-0.179,0.064,-0.2,0.059,-0.251,0.061
1897,6,-0.15,0.16,-0.12,0.073,-0.178,0.064,-0.199,0.059,-0.251,0.061
